parcelid,logerror,transactiondate,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomflag,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12542175,0.3358,"Monday, January 11, 2016",,,,4,TRUE,4,,7,4,,,3618,,,3618,,,6037,,4,,,,,33784544,-118170848,4020,,,,,,400,248,LBR2N,60375752.02,46298,3101,275067,96245,0,,,,4,,,1929,,,287629,823458,2015,535829,10273.7695,,,6.03758E+13
14725817,0.007,"Monday, January 11, 2016",,,,2,FALSE,3,,,2,,,1368,1368,,,,,6059,,2,1,0,,,33625480,-117740576,,,,,,,34,266,,60590626.21,25458,1286,,96971,0,,,,,,,1981,,,112123,252914,2015,140791,2660.48,,,6.05906E+13
11155917,0.002,"Monday, January 11, 2016",1,,,3,FALSE,3,,4,3,,,1419,1419,,,,,6037,,3,,,,2,34405300,-118454000,132985,,,,,,010C,266,SCSP,60379200.42,54311,3101,37739,96401,0,,,,1,,,1991,,,101000,292000,2015,191000,4162.6499,,,6.03792E+13
10741265,-0.005,"Monday, January 11, 2016",1,,,3,FALSE,3,,4,3,,,2017,2017,,,,,6037,,3,,,,2,34148480,-118775592,4053,,,,,,010D,269,AHRPD70006,60378003.24,9840,3101,764095,96336,0,,,,1,,,1989,,,245129,350510,2015,105381,4316.3101,,,6.0378E+13
12815987,0.002,"Monday, January 11, 2016",,,,2,FALSE,3,,7,2,,,1118,1118,,,,,6037,,2,,,,2,34041048,-117958664,6150,,,,,,100,261,LCA106,60374073.02,118895,3101,,96488,0,,,,1,,,1960,,,30989,45859,2015,14870,847.38,,,6.03741E+13
11799256,0.116,"Monday, January 11, 2016",,,,2,FALSE,4,,7,2,,,1740,,,1740,,,6037,,2,,,,,34054864,-118194680,8503,,,,,,200,246,LARD1.5,60372032,12447,3101,113886,96014,0,,,,2,,,1926,,,16088,35850,2015,19762,4864.7002,Y,14,6.0372E+13
17275640,0.006,"Monday, January 11, 2016",,,,2.5,FALSE,2,,,2.5,,691,1361,1361,,,691,,6111,1,2,2,0,,,34179984,-118848960,1742,,,,,,1129,266,,61110071,34278,2061,,96385,5,,1,,,,,1980,2,,150363,300726,2015,150363,3216.8799,,,6.11101E+13
14648050,-0.0834,"Monday, January 11, 2016",,,,1,FALSE,2,,,1,,,957,957,,,,,6059,,1,1,0,,,33639536,-117679576,,,,,,,34,266,,60590524.24,32380,1286,,96962,0,,,,,,,1983,,,69152,203795,2015,134643,3064.5,,,6.05905E+13
10870573,-0.2784,"Monday, January 11, 2016",1,,,3,FALSE,3,,4,3,,,3014,3014,,,,,6037,,3,,,,2,34138632,-118492328,13247,1,,,,1,101,261,LARE15,60371397.02,12447,3101,51906,96426,0,,,,1,,,1965,,,138439,215531,2015,77092,15613.71,,,6.03714E+13
10777094,0.1089,"Monday, January 11, 2016",1,,,2,FALSE,3,,7,2,,,1574,1574,,,,,6037,,2,,,,2,34208672,-118522416,6120,,,,,,100,261,LAR1,60371313,12447,3101,40548,96364,0,,,,1,,,1951,,,43018,65026,2015,22008,905.73,,,6.03713E+13
14367346,0.0257,"Monday, January 11, 2016",,,,2.5,FALSE,3,,,2.5,,,1573,1573,,,,,6059,,2,1,361,,,33684964,-117671144,3420,,,,,,122,261,,60590524.22,32380,1286,,96946,0,,1,,,,,1995,,,180660,470295,2015,289635,5727.3599,,,6.05905E+13
14624839,-0.0598,"Monday, January 11, 2016",,,,1,FALSE,2,,,1,,,920,920,,,,,6059,,1,1,0,,6,33640456,-117863024,,1,,,,1,34,266,,60590630.07,53571,1286,,96978,4,,,,,,,1986,1,,98437,446421,2015,347984,4993.96,,,6.05906E+13
11929318,0.2143,"Monday, January 11, 2016",,,,1,FALSE,2,,7,1,,,1298,1298,,,,,6037,,1,,,,7,34105176,-118071464,7139,,,,,,100,261,TCR3,60374801.01,14111,3101,,96517,0,,,,1,,,1940,,,209217,664041,2015,454824,7917.4902,,,6.03748E+13
14667297,0.001,"Monday, January 11, 2016",,,,1,FALSE,1,,,1,,,678,678,,,,,6059,,1,1,0,,,33787600,-117761000,,,,,,,34,266,,60590756.05,33252,1286,,97067,0,,,,,,,1990,,,82852,150002,2015,67150,2244.02,,,6.05908E+13
14667297,0.0208,"Thursday, September 15, 2016",,,,1,FALSE,1,,,1,,,678,678,,,,,6059,,1,1,0,,,33787600,-117761000,,,,,,,34,266,,60590756.05,33252,1286,,97067,0,,,,,,,1990,,,82852,150002,2015,67150,2244.02,,,6.05908E+13
14603406,-0.0101,"Monday, January 11, 2016",,,,2,FALSE,2,,,2,,,1260,1260,,,,,6059,,2,,,,,33667396,-117850496,,,,,,,1,266,,60590626.1,52650,1286,273096,96947,0,,,,,,,2005,,,233189,424240,2015,191051,4789.3198,,,6.05906E+13
13923589,-0.0284,"Monday, January 11, 2016",,,,2,FALSE,4,,,2,,,1315,1315,,,,,6059,,2,1,378,,,33833908,-117885032,7280,,,,,,122,261,,60590863.04,16764,1286,275470,97025,6,,,,,,,1958,1,,33917,58325,2015,24408,1007.1,,,6.05909E+13
12244791,0.008,"Monday, January 11, 2016",,,,3,FALSE,4,,4,3,,,2258,2258,,,,,6037,,3,,,,7,33895720,-118302000,7036,,,,,,100,261,GAR1,60376030.05,45398,3101,,96104,0,,,,1,,,1945,,,160453,420088,2015,259635,5348.3701,,,6.0376E+13
12295911,0.1196,"Monday, January 11, 2016",,,,1,FALSE,2,,7,1,,,1056,1056,,,,,6037,,1,,,,7,33928936,-118181504,3434,,,,,,100,261,LYR2YY,60375400,32616,3101,,96113,0,,,,1,,,1947,,,115000,287000,2015,172000,4001.72,,,6.03754E+13
14306820,-0.003,"Monday, January 11, 2016",,,,2,FALSE,3,,,2,,,1440,1440,,,,,6059,1,2,2,460,TRUE,,33685060,-117786472,5800,,,1,,,122,261,,60590525.13,52650,1286,273611,96941,6,,,,,,,1978,1,,113509,744000,2015,630491,7869.02,,,6.05905E+13
12428860,0.1398,"Monday, January 11, 2016",,,,2,FALSE,4,,7,2,,,1711,1711,,,,,6037,,2,,,,2,33845020,-118093480,5003,,,,,,100,261,LKR1YY,60375550.01,12292,3101,,96215,0,,,,1,,,1964,,,43634,67069,2015,23435,1365.21,,,6.03756E+13
17194941,-0.007,"Monday, January 11, 2016",,,,2.5,FALSE,2,,,2.5,,587,1366,1366,,,587,,6111,1,2,2,0,,,34177432,-118976712,,,,,,,1129,266,,61110058.02,34278,2061,46736,96351,6,,1,,,,,2005,2,,231000,461000,2015,230000,4948.4199,,,6.11101E+13
11860393,0.0315,"Monday, January 11, 2016",1,,,3,FALSE,4,,4,3,,,1942,1942,,,,,6037,,3,,,,2,34042168,-118082848,960,1,,,,1,010D,269,RMPD,60374824.02,54212,3101,,96510,0,,,,1,,,1979,,,158221,221739,2015,63518,2951.3,,,6.03748E+13
10897435,0.0266,"Monday, January 11, 2016",1,,,3,FALSE,2,,4,3,,,1234,1234,,,,,6037,,3,,,,2,34168900,-118386000,20400,1,,,,1,010C,266,LAR3,60371252,12447,3101,268551,96446,0,,,,1,,,1981,,,135192,194329,2015,59137,2381.3601,,,6.03713E+13
17224908,0.009,"Monday, January 11, 2016",,,,3.5,TRUE,3,,,3.5,,3060,3306,3306,,,3060,,6111,2,3,2,464,,,34224024,-118830960,13026,,,,,,1111,261,,61110075.1,34278,2061,,96385,9,,1,,,372,,1999,2,,316000,906000,2015,590000,9630.4805,,,6.11101E+13
11280853,-0.0182,"Monday, January 11, 2016",,,,2,FALSE,3,,7,2,,,1014,1014,,,,,6037,,2,,,,7,34688944,-118170608,7230,,,,,,100,261,LRRA7000,60379010.09,5534,3101,,97319,0,,,,1,,,1957,,,105506,130147,2015,24641,2336.26,,,6.0379E+13
12808879,0.0178,"Monday, January 11, 2016",,,,2,FALSE,3,,7,2,,,1393,1393,,,,,6037,,2,,,,7,34042984,-117973384,6995,,,,,,100,261,LPR1,60374071.02,39306,3101,,96490,0,,,,1,,,1955,,,78997,230536,2015,151539,3025.3301,,,6.03741E+13
13852011,0.0159,"Monday, January 11, 2016",13,,,1.5,FALSE,2,,,1.5,,,1438,1438,,,,,6059,1,1,2,456,,,33926896,-117963008,1763,,,,,,122,261,,60590013.01,18874,1286,,96186,5,,1,,,,,1978,2,,126589,175824,2015,49235,2164.5801,,,6.059E+13
14619131,0.004,"Monday, January 11, 2016",,,,1,FALSE,2,,,1,,,866,866,,,,,6059,,1,,,,24,33616800,-117717000,,,,,,,34,266,,60590626.22,46098,1286,,96963,4,,,,,,,1968,1,,33954,53545,2015,19591,502.76,,,6.05906E+13
14722093,0.0469,"Monday, January 11, 2016",,,,2.5,FALSE,2,,,2.5,,,1638,1638,,,,,6059,,2,2,0,,,33578836,-117727360,,,,,,,1,266,,60590626.37,37086,1286,,96974,0,,1,,,,,2007,,,206240,522229,2015,315989,5259.3599,,,6.05906E+13
11634822,0.0649,"Monday, January 11, 2016",1,,,3,FALSE,2,,1,3,,,1447,1447,,,,,6037,,3,,,TRUE,2,34083800,-118388000,11910,,,1,,,010C,266,WDR3C,60377005.01,48424,3101,762177,96050,0,,,,1,,,1979,,,240001,829518,2015,589517,10152.0195,,,6.0377E+13
11931140,0.0469,"Monday, January 11, 2016",,,,1,FALSE,2,,7,1,,,950,950,,,,,6037,,1,,,,7,34096400,-118082096,8371,,,,,,100,261,LCRA,60374812.02,33837,3101,,96515,0,,,,1,,,1948,,,96600,483000,2015,386400,5948.5898,,,6.03748E+13
14668839,0.0383,"Monday, January 11, 2016",,,,2.5,FALSE,3,,,2.5,,,1561,1561,,,,,6059,,2,2,0,,24,33691276,-117785680,,,,,,,34,266,,60590525.28,52650,1286,273611,96941,7,,1,,,,,1975,2,,134369,518184,2015,383815,5489,,,6.05905E+13
11633098,0.0208,"Monday, January 11, 2016",,,,2,FALSE,2,,7,2,,,1686,1686,,,,,6037,,2,,,,7,34080352,-118376408,5943,,,,,,100,261,WDR1B,60377004,48424,3101,,96029,0,,,,1,,,1938,,,275916,1229225,2015,953309,15180.2695,,,6.0377E+13
11127219,-0.0587,"Monday, January 11, 2016",1,,,2,FALSE,2,,7,2,,,1158,1158,,,,,6037,,2,,,,2,34278824,-118598304,6719,,,,,,100,261,LCR16000,60379203.03,,3101,,96346,0,,,,1,,,1979,,,37721,188642,2015,150921,3487.28,,,6.03792E+13
10929582,0.0469,"Monday, January 11, 2016",,,,2,FALSE,2,,7,2,,,2006,,,2006,,,6037,,2,,,,,34157932,-118360056,7557,,,,,,200,246,LAR2,60371256,12447,3101,27431,96447,0,,,,2,,,1950,,,196346,706336,2015,509990,12234.5303,,,6.03713E+13
12970526,0.006,"Monday, January 11, 2016",1,,,3,FALSE,3,,4,3,,,1483,1483,,,,,6037,,3,,,,2,34140204,-117959536,54616,1,,,,1,010C,266,DUR4,60374300.02,24435,3101,,96270,0,,,,1,,,1982,,,175890,303809,2015,127919,4104.2402,,,6.03743E+13
12117750,-0.001,"Monday, January 11, 2016",1,,,3,FALSE,3,,4,3,,,1364,1364,,,,,6037,,3,,,,2,34161032,-118098552,152325,1,,,,1,010C,266,PSR6,60374625,47019,3101,273539,96295,0,,,,1,,,1965,,,129925,185204,2015,55279,2279.72,,,6.03746E+13
14415576,0.0139,"Monday, January 11, 2016",,,,2.5,FALSE,4,,,2.5,,,2181,2181,,,,,6059,,2,2,435,,,33534490,-117703208,6300,,,,,,122,261,,60590423.19,25459,1286,,96987,0,,1,,,,,1988,,,212251,407563,2015,195312,4205.8599,,,6.05904E+13
14741716,-0.0356,"Monday, January 11, 2016",,,,2.5,FALSE,2,,,2.5,,,1124,1124,,,,,6059,,2,1,0,,,33599384,-117731784,2237,,,,,,34,266,,60590626.35,37086,1286,,96974,0,,1,,,,,1994,,,118445,167422,2015,48977,1622.5,,,6.05906E+13
12173186,0.005,"Monday, January 11, 2016",,,,1,FALSE,2,,7,1,,,1289,1289,,,,,6037,,1,,,,2,34172220,-118107240,7379,,,,,,100,261,LCR175,60374613,,3101,,96292,0,,,,1,,,1926,,,32615,61765,2015,29150,7642.3799,,,6.03746E+13
11401560,-0.0715,"Monday, January 11, 2016",,,,2,FALSE,2,,4,2,,,1034,1034,,,,,6037,,2,,,,7,33969800,-118367000,19027,,,,,,010C,266,INR3YY,60376013.02,45888,3101,,96134,0,,,,1,,,1990,,,122362,152947,2015,30585,2123.9099,,,6.0376E+13
12810305,0.0573,"Monday, January 11, 2016",,,,2,FALSE,4,,7,2,,,1892,1892,,,,,6037,,2,,,,2,33985932,-117963648,10346,,,,,,100,261,LCRA10,60374086.25,45602,3101,,96489,0,,,,1,,,1962,,,161332,238862,2015,77530,3072.9199,,,6.03741E+13
12179659,-0.0212,"Monday, January 11, 2016",,,,3,FALSE,3,,4,3,,,2578,2578,,,,,6037,,3,,,,2,34223284,-118221808,15062,1,,,,1,101,261,LFR115000,60374606,46080,3101,,96271,0,,,,1,,,1954,,,540000,1340000,2015,800000,13664.2002,,,6.03746E+13
10960679,-0.0243,"Monday, January 11, 2016",,,,2,FALSE,4,,7,2,,,1370,,,1370,,,6037,,2,,,,,34156108,-118335336,7268,,,,,,200,246,BUR2,60373116,396054,3101,265889,96437,0,,,,2,,,1951,,,57324,143313,2015,85989,7320.1299,,,6.03731E+13
14608370,-0.0111,"Monday, January 11, 2016",,,,2.5,FALSE,3,,,2.5,,,1578,1578,,,,,6059,,2,1,0,,,33539216,-117643640,,,,,,,1,266,,60590320.58,52835,1286,,96998,0,,1,,,,,2004,,,208160,402759,2015,194599,6752.2402,,,6.05903E+13
14707282,0,"Monday, January 11, 2016",,,,2.5,FALSE,3,,,2.5,,,2173,2173,,,,,6059,,2,1,0,,,33623588,-117642672,,,,,,,34,266,,60590320.37,12773,1286,,96996,0,,1,,,,,1994,,,289162,620000,2015,330838,6148.6401,,,6.05903E+13
12960466,0.1972,"Monday, January 11, 2016",,,,1,FALSE,2,,7,1,,,1008,1008,,,,,6037,,1,,,,7,34138804,-118003600,9748,,,,,,100,261,MORH,60374311,32923,3101,,96273,0,,,,1,,,1950,,,51584,122591,2015,71007,1980.9399,,,6.03743E+13
14700873,-0.1154,"Monday, January 11, 2016",,,,1.5,FALSE,2,,,1.5,,,1190,1190,,,,,6059,,1,1,0,,,33795000,-117859000,,,,,,,34,266,,60590759.01,33252,1286,,97066,0,,1,,,,,1979,,,75531,245598,2015,170067,2918.7,,,6.05908E+13
14666709,-0.045,"Monday, January 11, 2016",,,,2,FALSE,2,,,2,,,1165,1165,,,,,6059,,2,1,0,,24,33419472,-117617392,,,,,,,34,266,,60590421.08,13693,1286,,96982,5,,,,,,,1975,1,,105233,560362,2015,455129,5773.2402,,,6.05904E+13
11148730,-0.0151,"Monday, January 11, 2016",1,,,2,FALSE,3,,7,2,,,1647,1647,,,,,6037,,2,,,,2,34433056,-118427696,6908,,,,,,100,261,SCUR2,60379200.4,54311,3101,37739,96401,0,,,,1,,,1984,,,194898,363276,2015,168378,4927.6099,,,6.03792E+13
11149982,-0.007,"Monday, January 11, 2016",1,,,4,TRUE,3,,4,4,,,3267,3267,,,,,6037,,4,,,,2,34401328,-118406208,,1,,,,1,101,261,SCNU5,60379108.09,54311,3101,37739,96401,0,,,,1,,,1987,,,403300,800684,2015,397384,10263.7598,,,6.03791E+13
11880317,0.0188,"Monday, January 11, 2016",1,,,3,FALSE,2,,7,3,,,985,985,,,,,6037,,3,,,,2,34118400,-118152000,10489,,,,,,010C,266,SPR310000,60374806,27183,3101,,96280,0,,,,1,,,1988,,,102104,505988,2015,403884,6382.0801,,,6.03748E+13
11473478,-0.2206,"Monday, January 11, 2016",,,,2,FALSE,3,,7,2,,,1291,1291,,,,,6037,,2,,,,7,33923916,-118407536,7201,1,,,,1,101,261,ESR1YY,60376200.01,55753,3101,,96103,0,,,,1,,,1948,,,31796,87258,2015,55462,10877.5,,,6.03762E+13
10821981,-0.007,"Monday, January 11, 2016",1,,,1,FALSE,4,,7,1,,,1721,1721,,,,,6037,,1,,,,2,34206120,-118480208,8114,,,,,,100,261,LAR1,60371274,12447,3101,41466,96415,0,,,,1,,,1948,,,99529,199058,2015,99529,2580.52,,,6.03713E+13
14665945,0.008,"Monday, January 11, 2016",,,,2,FALSE,2,,,2,,,1086,1086,,,,,6059,,2,,,,24,33629624,-117903856,,,,,,,34,266,,60590630.1,53571,1286,,96978,5,,,,,,,1961,1,,37966,81155,2015,43189,1208.04,,,6.05906E+13
10931650,0.006,"Monday, January 11, 2016",1,,,4,TRUE,8,,7,4,,,3224,,,3224,,,6037,,4,,,,,34149820,-118363328,5066,,,,,,400,248,LAR3,60371431,12447,3101,27431,96447,0,,,,4,,,1962,,,208701,378271,2015,169570,4861.0498,,,6.03714E+13
11263197,0.138,"Monday, January 11, 2016",,,,2,FALSE,3,,7,2,,,1168,1168,,,,,6037,,2,,,,7,34658712,-118213048,11707,,,,,,100,261,LCR17500,60379011.02,5534,3101,,97319,0,,,,1,,,1959,,,82480,103074,2015,20594,1951.58,,,6.0379E+13
14652201,0.0363,"Monday, January 11, 2016",,,,2,FALSE,2,,,2,,,993,993,,,,,6059,,2,1,0,,,33497052,-117708368,,,,,,,34,266,,60590423.32,25459,1286,,96987,0,,,,,,,1985,,,93772,218920,2015,125148,2383,,,6.05904E+13
11010460,0.0257,"Monday, January 11, 2016",1,,,2,FALSE,4,,4,2,,,1840,1840,,,,,6037,,2,,,,2,34303284,-118508680,7498,1,,,,1,101,261,LARS,60371066.03,12447,3101,31817,96370,0,,,,1,,,1965,,,68725,109293,2015,40568,1474.05,,,6.03711E+13
10877920,0.0705,"Monday, January 11, 2016",,,,2,FALSE,3,,7,2,,,1389,1389,,,,,6037,,2,,,,7,34201880,-118372760,5013,,,,,,100,261,LAR3,60371230.1,12447,3101,41131,96375,0,,,,1,,,1949,,,123000,381000,2015,258000,5052.1401,,,6.03712E+13
14745714,0.0247,"Monday, January 11, 2016",,,,2.5,FALSE,3,,,2.5,,,2103,2103,,,,,6059,,2,2,0,,,33644556,-117805056,,,,,,,34,266,,60590626.28,52650,1286,275785,96940,0,,1,,,,,1990,,,279694,657613,2015,377919,6888.2402,,,6.05906E+13
17293420,-0.0212,"Monday, January 11, 2016",,,,3,FALSE,5,,,3,,1383,2657,2657,,,1383,,6111,1,3,2,528,,,34151592,-118836032,6548,,,,,,1111,261,,61110059.06,41673,2061,,96384,8,,,,,,,1969,2,,439987,879974,2015,439987,9908.46,,,6.11101E+13
10931780,0.0488,"Monday, January 11, 2016",1,,,3,FALSE,3,,4,3,,,1793,1793,,,,,6037,,3,,,,2,34149100,-118363000,19359,,,,,,010C,266,LAR3,60371431,12447,3101,27431,96447,0,,,,1,,,1992,,,363188,453980,2015,90792,5626.3599,,,6.03714E+13
11572853,0.0334,"Monday, January 11, 2016",,,,1,FALSE,1,,4,1,,,623,623,,,,,6037,,1,,,,7,34040000,-118468000,22136,,,,,,010F,267,LAR3,60372674.02,12447,3101,117954,96006,0,,,,1,,,1968,,,71872,338060,2015,266188,4159.1699,,,6.03727E+13
11569902,0.1765,"Monday, January 11, 2016",1,,,3,FALSE,2,,4,3,,,1283,1283,,,,,6037,,3,,,,2,34049600,-118466000,7876,,,,,,010C,266,LAR3,60372643.01,12447,3101,113910,96030,0,,,,1,,,1992,,,150630,451899,2015,301269,5488.7598,,,6.03726E+13
17084903,-0.0683,"Monday, January 11, 2016",,,,2.5,FALSE,3,,,2.5,,1121,2057,2057,,,1121,,6111,1,2,2,504,,,34259512,-119264512,4500,,,,,,1110,261,,61110025,34543,2061,,97081,7,,1,,,,,1965,2,,235000,955000,2015,720000,10038.5596,,,6.111E+13
14368100,0.002,"Monday, January 11, 2016",13,,,2,FALSE,4,,,2,,,1494,1494,,,,,6059,1,2,2,451,,,33634724,-117679384,5995,,,,,,122,261,,60590320.27,32380,1286,,96962,7,,,,,,,1977,1,,80903,128988,2015,48085,1309.58,,,6.05903E+13
12114284,0.0516,"Monday, January 11, 2016",1,,,3,FALSE,2,,4,3,,,1111,1111,,,,,6037,,3,,,,2,34150400,-118126000,49235,,,,,,010C,266,PSR3,60374623.02,47019,3101,275958,96294,0,,,,1,,,1984,,,109000,447000,2015,338000,5162.5098,,,6.03746E+13
17278694,0.0198,"Monday, January 11, 2016",,,,2,FALSE,3,,,2,,1232,1232,1232,,,1232,,6111,1,2,2,420,,,34220888,-118864384,10100,,,,,,1111,261,,61110064,34278,2061,,96383,6,,,,,208,,1960,1,,234520,469040,2015,234520,4947.2202,,,6.11101E+13
14353055,0.063,"Monday, January 11, 2016",13,,,2.5,FALSE,4,,,2.5,,,2470,2470,,,,,6059,,2,2,441,,,33707220,-117761176,5115,1,,,,1,122,261,,60590524.17,52650,1286,276486,96954,8,,1,,,,,1977,2,,175130,795584,2015,620454,8285.5801,,,6.05905E+13
14056879,0.0611,"Monday, January 11, 2016",,,,2,FALSE,5,,,2,,,1982,1982,,,,,6059,,2,2,506,,,33679360,-117951752,6000,,,,,,122,261,,60590992.16,25218,1286,,96964,8,,,,,,,1964,2,,56369,78820,2015,22451,1130.76,,,6.0591E+13
14205632,0.0276,"Monday, January 11, 2016",,,,2.5,FALSE,4,,,2.5,,,2271,2271,,,,,6059,,2,2,420,,,33848944,-117763168,12025,1,,,,1,122,261,,60590219.19,16764,1286,113455,97026,8,,1,,,,,1974,1,,101140,263971,2015,162831,3113.8799,,,6.05902E+13
12853062,0.5359,"Monday, January 11, 2016",1,,,3,FALSE,4,,4,3,,,2864,2864,,,,,6037,,3,,,,2,34067660,-117859360,22956,1,,,,1,101,261,WCRA20000,60374035,14542,3101,,96524,0,,,,1,,,1981,,,269572,656761,2015,387189,8184.27,,,6.0374E+13
14415310,0.0602,"Monday, January 11, 2016",13,,,2.5,FALSE,3,,,2.5,,,2591,2591,,,,,6059,,2,2,580,TRUE,,33538048,-117698168,17600,1,,,1,,122,261,,60590423.36,25459,1286,,96987,8,,1,,,,,1980,1,,288482,492522,2015,204040,5007.8398,,,6.05904E+13
10880636,-0.0141,"Monday, January 11, 2016",1,,,3,FALSE,3,,4,3,,,1450,1450,,,,,6037,,3,,,,2,34197300,-118396000,,,,,,,010C,266,LAR3,60371232.04,12447,3101,46795,96450,0,,,,1,,,2009,,,154658,342610,2015,187952,4178.25,,,6.03712E+13
14075247,-0.0121,"Monday, January 11, 2016",,,,2,FALSE,3,,,2,,,1191,1191,,,,,6059,,2,2,462,,6,33705408,-117943296,2795,,,,,,122,261,,60590992.29,8384,1286,,97008,5,,,,,,,1972,1,TRUE,34052,56505,2015,22453,953.84,,,6.0591E+13
12440056,0.008,"Monday, January 11, 2016",,,,2,FALSE,3,,7,2,,,1193,1193,,,,,6037,,2,,,,7,33816428,-118104584,5865,,,,,,100,261,LBR1N,60375740,46298,3101,276606,96242,0,,,,1,,,1952,,,102000,509000,2015,407000,6151.3799,,,6.03757E+13
11248417,-0.0419,"Monday, January 11, 2016",,,,2,FALSE,4,,7,2,,,1248,1248,,,,,6037,,2,,,,2,34630756,-117827648,36394,,,,,,100,261,LCRA30000,60379001.03,5534,3101,,97318,0,,,,1,,,1977,,,38034,50889,2015,12855,819.01,Y,15,6.0379E+13
14430802,-0.2718,"Monday, January 11, 2016",,,,7,TRUE,5,,,7,,,9941,9941,,,,,6059,,6,4,995,TRUE,,33468168,-117716000,9975,1,,,1,,1,261,,60590423.23,17686,1286,,96961,0,,2,,,,,2008,,,4208411,12736437,2015,8528026,159382.9219,,,6.05904E+13
12733647,-0.0212,"Monday, January 11, 2016",,,,2,FALSE,4,,7,2,,,1543,1543,,,,,6037,,2,,,,2,33917056,-117988184,7462,,,,,,100,261,LMR1,60375037.03,5465,3101,,96190,0,,,,1,,,1961,,,154934,433490,2015,278556,5649.8501,,,6.0375E+13
11735822,-0.0747,"Monday, January 11, 2016",,,,1,FALSE,2,,7,1,,,1129,1129,,,,,6037,,1,,,,7,34035408,-118341200,4170,,,,,,100,261,LARD2,60372186,12447,3101,274514,95997,0,,,,1,,,1946,,,54224,259082,2015,204858,4335.5698,,,6.03722E+13
17234305,-0.009,"Monday, January 11, 2016",,,,2,FALSE,4,,,2,,1826,1826,1826,,,1826,,6111,1,2,2,441,,,34283392,-118722088,6350,,,,,,1111,261,,61110085,27110,2061,,97116,7,,,,,440,,1973,1,,161386,268970,2015,107584,3302.1599,,,6.11101E+13
14456726,0.002,"Monday, January 11, 2016",,,,3.5,TRUE,4,,,3.5,,,2457,2457,,,,,6059,,3,2,409,,,33543728,-117633152,5425,,,,,,1,261,,60590320.59,52835,1286,,96998,0,,1,,,,,2003,,,292938,729630,2015,436692,10678.7803,,,6.05903E+13
12037575,0.0459,"Monday, January 11, 2016",,,,1,FALSE,2,,7,1,,,1492,1492,,,,,6037,,1,,,,2,34108080,-118278632,5999,,,,,,100,261,LAR1,60371952.02,12447,3101,274359,96008,0,,,,1,,,1926,,,87583,444985,2015,357402,5444.6899,,,6.0372E+13
12418631,-0.0429,"Monday, January 11, 2016",,,,2,FALSE,3,,4,2,,,1665,1665,,,,,6037,,2,,,,2,33861720,-118088232,12517,,,,,,100,261,ATA10000,60375549,30267,3101,,96204,0,,,,1,,,1958,,,50773,71963,2015,21190,1175.98,,,6.03755E+13
12946607,-0.0429,"Monday, January 11, 2016",,,,2,FALSE,3,,7,2,,,1116,1116,,,,,6037,,2,,,,7,34043588,-117955968,5875,,,,,,100,261,LCA106,60374073.01,118895,3101,,96488,0,,,,1,,,1955,,,70184,172645,2015,102461,2331.54,,,6.03741E+13
12889160,0.0109,"Monday, January 11, 2016",,,,1,FALSE,2,,7,1,,,829,829,,,,,6037,,1,,,,2,34072068,-117783968,2403,,,,,,010M,261,POR311/2,60374024.06,20008,3101,,96508,0,,,,1,,,1984,,,107146,128573,2015,21427,1789.26,,,6.0374E+13
13860051,-0.0398,"Monday, January 11, 2016",,,,4.5,TRUE,5,,,4.5,,,3270,3270,,,,,6059,,4,2,625,TRUE,,33680220,-118006384,10625,1,,,1,,122,261,,60590993.08,25218,1286,,96966,0,,1,,,,,1994,,,494443,911196,2015,416753,10336.0996,,,6.0591E+13
17275140,-0.1696,"Monday, January 11, 2016",,,,2.5,FALSE,3,,,2.5,,2356,2356,2356,,,2356,,6111,,2,2,692,,,34185756,-118853880,11439,1,800,,,1,1110,261,,61110072.01,34278,2061,,96385,6,,1,,,,,1948,1,,373402,759063,2015,385661,5592.6802,,,6.11101E+13
17270510,0.0431,"Monday, January 11, 2016",,,,2,FALSE,4,,,2,,1794,1794,1794,,,1794,,6111,1,2,2,420,,,34175096,-118951176,7779,,,,,,1111,261,,61110059.01,34278,2061,46736,96351,8,,,,,,,1969,1,,268958,448263,2015,179305,4725.7598,,,6.11101E+13
